date,SPY,XLK,XLF,XLE,XLV,XLI,XLP,XLY,XLU,XLB,XLRE,XLC,TLT,GLD
2019-12-23,292.7981872558594,43.20870590209961,27.129915237426758,23.039567947387695,92.18233489990234,74.1533203125,52.919593811035156,58.781959533691406,26.171890258789062,26.819303512573242,30.57628631591797,50.478572845458984,112.42253875732422,139.9499969482422
2019-12-24,292.80731201171875,43.22290802001953,27.191951751708984,23.028413772583008,92.06612396240234,73.85527801513672,52.98696517944336,58.9144172668457,26.208696365356445,26.850053787231445,30.61651611328125,50.46919631958008,112.74382019042969,141.27000427246094
2019-12-26,294.3660888671875,43.545040130615234,27.34262466430664,23.020986557006836,92.00355529785156,74.02688598632812,53.03750991821289,59.633460998535156,26.253692626953125,26.968664169311523,30.801530838012695,50.853946685791016,113.0157470703125,142.3800048828125
2019-12-27,294.2930908203125,43.54030990600586,27.271726608276367,22.924354553222656,92.03038024902344,73.96365356445312,53.273345947265625,59.628726959228516,26.33139991760254,26.867624282836914,30.914154052734375,50.76011276245117,113.13933563232422,142.3300018310547
2019-12-30,292.6705627441406,43.28924560546875,27.191951751708984,22.852001190185547,91.47785949707031,73.62049865722656,52.995384216308594,59.245548248291016,26.327306747436523,26.784160614013672,30.89002799987793,50.234580993652344,112.7273941040039,142.6300048828125
2019-12-31,293.3815612792969,43.42661666870117,27.28058433532715,22.98215103149414,91.65782928466797,73.5753402709961,53.04592514038086,59.33070373535156,26.4295597076416,26.981840133666992,31.107213973999023,50.32843780517578,111.62334442138672,142.89999389648438
2020-01-02,296.12530517578125,44.24142074584961,27.546476364135742,23.188854217529297,91.9007568359375,74.96611785888672,52.62478256225586,60.03555679321289,26.098268508911133,26.66554832458496,30.74523162841797,50.91964340209961,112.88391876220703,143.9499969482422
2020-01-03,293.88299560546875,43.744022369384766,27.253997802734375,23.119953155517578,91.09993743896484,74.82161712646484,52.540565490722656,59.524662017822266,26.151437759399414,26.235036849975586,30.970460891723633,50.5911865234375,114.62232971191406,145.86000061035156
2020-01-06,295.0041198730469,43.848243713378906,27.236270904541016,23.29985809326172,91.66683197021484,74.84871673583984,52.650062561035156,59.69021987915039,26.175979614257812,26.120819091796875,30.978500366210938,51.26686477661133,113.97148895263672,147.38999938964844
2020-01-07,294.17462158203125,43.82928466796875,27.05900764465332,23.238611221313477,91.48685455322266,74.6951675415039,52.24577331542969,59.59561538696289,26.1391658782959,26.090065002441406,30.64065170288086,51.332550048828125,113.41124725341797,147.97000122070312
2020-01-08,295.74249267578125,44.29826736450195,27.236270904541016,22.855833053588867,92.08077239990234,74.94805145263672,52.43949890136719,59.7753791809082,26.12689781188965,26.18231201171875,30.793487548828125,51.69853591918945,112.66149139404297,146.86000061035156
2020-01-09,297.747802734375,44.80042266845703,27.40467071533203,23.02425765991211,92.4766845703125,75.26411437988281,52.810096740722656,60.092323303222656,26.27005386352539,26.278963088989258,30.78544807434082,51.9706916809082,113.05694580078125,146.02999877929688
2020-01-10,296.8908386230469,44.69621276855469,27.200820922851562,22.894107818603516,92.50369262695312,74.73128509521484,52.77640151977539,59.76591110229492,26.339582443237305,26.173526763916016,31.083078384399414,51.76424026489258,114.06212615966797,146.91000366210938
2020-01-13,298.93267822265625,45.255210876464844,27.386940002441406,22.901765823364258,92.17973327636719,75.34540557861328,53.121726989746094,59.95512771606445,26.499088287353516,26.51178741455078,31.461166381835938,52.252227783203125,113.71611022949219,145.82000732421875
2020-01-14,298.4769592285156,45.042015075683594,27.333765029907227,22.905593872070312,92.73764038085938,75.35443115234375,53.138572692871094,59.93620300292969,26.576799392700195,26.401968002319336,31.308320999145508,52.1208381652832,114.301025390625,145.69000244140625
