date,AAPL,MSFT,NVDA,GOOGL,AMZN,META,TSLA,AMD,INTC,CRM,ADBE,NFLX,JPM,BAC,GS,WFC,C,XOM,CVX,COP,SLB,JNJ,PFE,MRK,UNH,LLY,ABBV,PG,KO,PEP,WMT,COST,MCD,CAT,BA,GE,HON,UPS,DE,T,VZ,DIS
2022-01-11,171.16470336914062,303.4180908203125,27.72939682006836,138.5078125,165.36199951171875,331.459228515625,354.79998779296875,137.30999755859375,51.854644775390625,230.8462677001953,529.8900146484375,54.08399963378906,149.5760498046875,43.97288131713867,360.6951599121094,50.10927963256836,57.27876281738281,61.07652282714844,106.86039733886719,71.09382629394531,32.973873138427734,150.6470947265625,44.66054916381836,71.1700439453125,432.52105712890625,251.8543243408203,115.38777923583984,141.4473419189453,52.93949890136719,150.6261749267578,45.442874908447266,496.3017578125,236.26039123535156,202.93966674804688,216.02000427246094,62.02021026611328,194.34620666503906,170.2786865234375,358.4892883300781,15.502324104309082,40.006534576416016,153.08433532714844
2022-01-12,171.60462951660156,306.5873107910156,27.91082191467285,140.18740844726562,165.20700073242188,330.35894775390625,368.739990234375,137.47000122070312,51.69697952270508,233.785400390625,532.3699951171875,53.72200012207031,150.4244384765625,43.660125732421875,349.2939147949219,50.41318893432617,57.423858642578125,60.896759033203125,106.32597351074219,71.78276062011719,32.94675827026367,149.3627471923828,44.6290397644043,70.76049041748047,436.87396240234375,245.70970153808594,115.6573715209961,141.7593536376953,53.01831817626953,150.4617919921875,45.203372955322266,499.8857116699219,235.1787872314453,205.2001495361328,217.4499969482422,62.294395446777344,196.08924865722656,170.23837280273438,354.4385986328125,15.567065238952637,39.902015686035156,152.9970703125
2022-01-13,168.33934020996094,293.6117248535156,26.491308212280273,137.3689422607422,161.21400451660156,323.6379699707031,343.85333251953125,132.74000549316406,50.95499801635742,224.74185180664062,516.9000244140625,51.91999816894531,150.23692321777344,43.570770263671875,349.7325439453125,50.05564880371094,57.85061264038086,60.46019744873047,105.88340759277344,71.11933898925781,32.69366455078125,148.4566192626953,43.75458908081055,70.86502838134766,431.07318115234375,239.70901489257812,113.64860534667969,141.117431640625,53.33359146118164,150.7040557861328,45.843101501464844,491.405517578125,235.6204071044922,209.44442749023438,223.89999389648438,62.42844009399414,197.14939880371094,169.63392639160156,358.338623046875,15.77305793762207,39.95427703857422,150.7089080810547
2022-01-14,169.1996612548828,298.8135070800781,26.857152938842773,138.25457763671875,162.13800048828125,329.0107421875,349.8699951171875,136.8800048828125,51.659881591796875,227.2976531982422,520.5999755859375,52.569000244140625,141.0028839111328,42.81122589111328,340.90863037109375,51.896976470947266,57.12513732910156,61.52164077758789,107.68708801269531,73.77290344238281,34.17604446411133,147.64732360839844,43.28977966308594,70.91734313964844,432.2352600097656,234.3804168701172,115.64884185791016,142.47256469726562,53.76271057128906,151.96726989746094,45.713890075683594,478.20013427734375,232.2854461669922,211.23440551757812,225.9600067138672,62.854942321777344,195.55015563964844,166.46640014648438,357.55670166015625,15.996706008911133,39.775115966796875,147.3154296875
2022-01-18,166.00277709960938,291.5406799316406,25.821428298950195,134.80267333984375,158.91749572753906,315.3804626464844,343.5033264160156,131.92999267578125,50.78805160522461,222.21556091308594,513.3400268554688,51.08000183105469,135.0908966064453,41.33682632446289,317.1575622558594,50.67240524291992,55.73392105102539,62.55741882324219,108.03778839111328,74.4278564453125,33.9319953918457,146.99635314941406,42.62802505493164,71.0567626953125,425.1341247558594,237.21273803710938,116.42339324951172,139.72669982910156,53.33359146118164,150.51368713378906,44.91343688964844,464.0153503417969,231.17678833007812,212.09242248535156,225.00999450683594,62.6904296875,191.90240478515625,165.7007598876953,361.6544494628906,16.073217391967773,39.887088775634766,147.63540649414062
2022-01-19,162.51258850097656,292.1956787109375,24.988056182861328,133.92892456054688,156.2989959716797,316.80792236328125,331.8833312988281,128.27000427246094,49.73074722290039,222.42198181152344,516.5800170898438,51.58599853515625,133.0011749267578,41.497676849365234,310.82159423828125,49.67128372192383,54.8292121887207,62.583099365234375,107.64535522460938,74.23222351074219,33.5342903137207,146.5389404296875,42.178977966308594,70.83891296386719,426.5450439453125,235.2733612060547,115.08708953857422,144.42495727539062,53.42115783691406,151.59518432617188,45.360939025878906,466.00238037109375,230.04110717773438,205.50978088378906,217.0800018310547,61.30733108520508,189.33279418945312,164.22576904296875,354.1089172363281,16.055559158325195,39.93934631347656,145.54115295410156
2022-01-20,160.83106994628906,290.5292053222656,24.07394790649414,132.1358184814453,151.66749572753906,313.8043518066406,332.0899963378906,121.88999938964844,48.265350341796875,219.14862060546875,510.8500061035156,50.82500076293945,131.8669891357422,40.88109588623047,311.5196228027344,49.16179656982422,55.0169792175293,62.72005844116211,107.26121520996094,72.8288803100586,33.48908615112305,145.36892700195312,42.580745697021484,70.36834716796875,426.9877624511719,233.429931640625,113.23152160644531,145.20477294921875,53.20221710205078,150.49639892578125,44.50376510620117,459.024169921875,228.15728759765625,200.8462371826172,214.19000244140625,59.86330032348633,187.70660400390625,163.04098510742188,345.7059020996094,15.902530670166016,39.86469650268555,143.12693786621094
2022-01-21,158.77801513671875,285.1636657714844,23.30039405822754,129.20579528808594,142.64300537109375,300.5308837890625,314.6333312988281,118.80999755859375,48.265350341796875,214.91192626953125,499.9100036621094,39.75,129.56295776367188,40.13943099975586,307.7699890136719,47.97297286987305,54.00130081176758,61.7784423828125,105.97525787353516,70.35389709472656,32.86540603637695,145.0346221923828,41.5881233215332,69.69732666015625,425.3000793457031,233.3627166748047,112.33777618408203,145.7604522705078,52.93949890136719,150.73867797851562,44.179168701171875,457.8738098144531,229.47325134277344,198.49131774902344,205.44000244140625,58.6751823425293,184.27450561523438,162.76699829101562,343.16253662109375,15.66123104095459,39.68553161621094,133.19859313964844
2022-01-24,158.00572204589844,285.4911804199219,23.298398971557617,129.65431213378906,144.54400634765625,306.0225830078125,310.0,116.52999877929688,48.172603607177734,219.237060546875,519.6599731445312,38.71500015258789,129.44683837890625,39.808807373046875,307.3046875,47.66012191772461,53.51481246948242,62.30918502807617,106.2007064819336,70.60905456542969,33.08234405517578,143.36325073242188,40.60335922241211,68.6951904296875,426.3145446777344,230.82806396484375,112.49100494384766,144.57736206054688,52.51036834716797,149.96861267089844,44.18231964111328,464.80450439453125,228.58995056152344,198.71383666992188,204.1999969482422,59.046844482421875,183.69044494628906,164.5240020751953,342.9269104003906,15.502324104309082,39.536216735839844,133.2761688232422
2022-01-25,156.2068634033203,277.900390625,22.253694534301758,125.8193130493164,139.98599243164062,297.5372009277344,306.1333312988281,111.12999725341797,47.30078887939453,211.72702026367188,502.7200012207031,36.641998291015625,130.85784912109375,40.59516143798828,305.6579895019531,47.901466369628906,54.71824645996094,64.14104461669922,110.71829223632812,74.08761596679688,35.061859130859375,147.46258544921875,41.391178131103516,69.24419403076172,421.306884765625,229.90638732910156,113.28257751464844,142.99978637695312,52.387760162353516,148.24679565429688,43.22114944458008,453.7952880859375,225.94895935058594,198.69532775878906,204.10000610351562,55.5129280090332,181.75880432128906,162.75892639160156,346.87408447265625,15.584721565246582,39.49142837524414,132.35507202148438
